filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00638D.png,7.128,4.178,10.296,3.321,50.877,0.573,1.92,0.919,0.042,61.946,0.616,0.019,1.03,1.075
00642D.png,7.402,4.049,7.939,3.199,60.164,0.871,1.754,0.838,0.049,61.24,0.495,0.023,1.003,1.174
00646D.png,7.498,4.835,16.5,5.97,56.122,0.6,1.889,0.897,0.071,59.644,0.698,0.025,1.004,1.09
00650D.png,6.999,3.869,12.577,4.191,43.411,0.693,1.897,0.835,0.039,62.218,0.591,0.024,1.011,1.151
00655D.png,7.013,3.637,11.209,3.827,37.014,0.632,1.906,0.849,0.027,63.824,0.596,0.019,1.041,1.098
00659D.png,7.239,3.832,12.46,3.841,46.501,0.618,1.899,0.913,0.053,60.865,0.581,0.021,0.966,1.078
00671D.png,7.494,4.329,16.206,6.011,50.386,0.654,1.862,0.916,0.056,60.677,0.695,0.027,1.03,1.131
00676D.png,7.535,4.177,16.928,6.202,53.076,0.687,1.784,0.881,0.054,60.787,0.667,0.026,1.026,1.16
00681N.png,6.164,3.44,9.273,2.479,39.847,0.718,1.956,1.227,0.014,66.713,0.678,0.011,1.072,1.136
00686N.png,5.932,2.959,9.902,2.534,33.826,0.636,1.887,1.168,0.011,67.814,0.659,0.01,1.071,1.129
00690N.png,5.963,2.872,9.994,2.837,46.172,0.772,1.824,1.12,0.015,66.391,0.661,0.014,1.068,1.16
00695N.png,6.686,3.483,10.279,3.144,40.183,0.706,1.776,1.044,0.015,66.438,0.608,0.022,1.076,1.159
00702N.png,6.999,4.261,8.114,2.555,48.757,0.7,1.745,1.077,0.028,63.675,0.621,0.019,1.07,1.171
00706N.png,5.941,3.007,6.133,1.839,25.478,0.675,1.857,1.142,0.007,69.761,0.585,0.013,1.053,1.092
00710N.png,5.941,2.977,7.006,2.027,32.475,0.763,1.856,1.091,0.008,69.027,0.596,0.017,1.077,1.142
00714N.png,6.228,3.033,7.162,2.178,37.929,0.748,1.892,1.07,0.012,67.426,0.605,0.012,1.056,1.123
00718N.png,5.155,2.414,5.696,1.679,19.13,0.698,1.929,1.235,0.003,72.844,0.612,0.013,1.078,1.123
00722N.png,6.06,3.517,6.29,1.984,25.362,0.548,1.83,1.236,0.008,69.192,0.643,0.011,1.053,1.068
00726N.png,5.484,2.583,7.145,1.967,25.74,0.707,1.938,1.194,0.006,70.567,0.624,0.013,1.087,1.14
00730N.png,5.419,2.632,7.292,1.862,22.233,0.753,1.893,1.059,0.004,72.258,0.592,0.017,1.09,1.121
00734N.png,5.904,2.674,7.945,2.316,29.664,0.727,1.64,1.096,0.007,69.419,0.607,0.018,1.111,1.18
00738N.png,5.742,2.556,8.268,2.412,31.12,0.695,1.84,1.11,0.008,68.985,0.627,0.018,1.119,1.217
00742N.png,6.345,2.848,7.376,2.435,36.843,0.658,1.772,0.999,0.013,66.911,0.581,0.018,1.09,1.161
00746N.png,5.628,2.722,8.649,2.264,29.282,0.746,1.822,1.142,0.006,70.036,0.63,0.013,1.121,1.171
00750N.png,6.189,3.21,10.27,2.809,32.984,0.699,1.918,1.049,0.01,68.018,0.672,0.013,1.088,1.151
00754N.png,6.168,3.109,9.747,2.731,39.897,0.717,1.826,1.045,0.014,66.697,0.653,0.015,1.078,1.156
