filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01478D.png,6.849,2.213,11.704,4.09,31.186,0.598,1.622,0.628,0.065,59.989,0.416,0.037,0.707,0.918
01482D.png,6.946,1.929,12.759,4.739,33.432,0.611,1.626,0.568,0.056,60.68,0.443,0.028,0.748,0.865
01486D.png,6.849,1.862,14.51,5.642,31.401,0.52,1.776,0.692,0.067,59.881,0.554,0.049,0.826,0.929
01493D.png,6.781,1.691,11.348,4.713,28.879,0.554,1.587,0.864,0.054,60.772,0.407,0.063,0.679,0.883
01498D.png,6.859,1.931,12.438,4.643,32.051,0.658,1.491,0.793,0.043,61.78,0.42,0.036,0.658,0.854
01502D.png,6.948,2.286,12.558,4.455,41.215,0.701,1.441,0.57,0.041,62.049,0.411,0.027,0.754,0.839
01506D.png,6.732,2.204,10.724,3.853,31.126,0.524,1.742,0.555,0.06,60.344,0.408,0.058,0.69,0.761
01510D.png,6.589,2.146,10.42,4.055,26.245,0.459,1.697,0.623,0.057,60.569,0.371,0.081,0.687,0.804
01514D.png,6.806,1.723,13.296,5.521,29.497,0.528,1.642,0.645,0.054,60.808,0.391,0.045,0.695,0.809
01520D.png,6.796,2.046,10.629,4.279,32.059,0.724,1.264,0.748,0.055,60.754,0.388,0.046,0.613,0.904
01527D.png,6.862,2.243,9.802,3.948,31.332,0.592,1.378,0.811,0.096,58.306,0.284,0.026,0.467,0.687
01531D.png,6.912,1.956,11.666,4.784,35.253,0.736,1.327,0.723,0.054,60.847,0.417,0.032,0.677,0.864
01535D.png,6.835,1.895,11.227,4.561,33.83,0.712,1.377,0.718,0.048,61.328,0.419,0.035,0.688,0.834
01539D.png,6.781,1.85,12.026,4.765,30.77,0.576,1.644,0.685,0.05,61.167,0.415,0.062,0.738,0.969
01543D.png,6.873,1.856,11.245,4.563,33.5,0.682,1.494,0.724,0.053,60.894,0.418,0.049,0.662,0.898
