filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01323N.png,6.375,3.288,6.478,1.99,35.518,0.716,1.306,0.894,0.01,68.29,0.541,0.0,1.019,1.203
01327N.png,6.163,2.491,7.329,2.48,29.877,0.679,1.611,0.87,0.007,69.462,0.551,0.002,1.062,1.156
01331N.png,6.662,4.316,7.374,2.204,43.232,0.622,1.678,1.049,0.021,65.013,0.64,0.011,0.979,1.09
01335N.png,6.062,3.101,8.814,2.749,28.097,0.607,1.776,0.966,0.008,69.052,0.641,0.007,1.036,1.08
01340N.png,5.879,3.013,8.307,2.438,24.759,0.588,1.66,1.005,0.006,70.148,0.649,0.001,1.022,1.063
01344N.png,6.079,3.307,8.691,2.285,30.837,0.552,1.681,1.02,0.01,68.187,0.646,0.004,1.004,1.04
01348N.png,6.271,3.508,9.609,2.709,36.925,0.637,1.765,1.028,0.013,66.951,0.658,0.004,1.017,1.077
01352N.png,6.417,3.298,9.577,2.896,41.968,0.584,1.887,1.025,0.018,65.618,0.635,0.005,1.019,1.024
01356N.png,5.49,2.679,7.933,2.035,27.127,0.658,1.803,1.068,0.006,70.105,0.643,0.0,0.992,1.089
01360N.png,5.179,2.478,6.794,1.68,19.376,0.727,1.837,1.026,0.003,73.514,0.586,0.004,1.03,1.183
01364N.png,5.987,3.053,6.543,2.023,24.783,0.634,1.881,1.094,0.007,69.806,0.584,0.011,1.007,1.081
01368N.png,6.272,3.668,5.521,1.823,24.963,0.532,1.839,1.127,0.009,68.698,0.586,0.004,0.985,1.102
