filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01004N.png,4.98,2.147,3.024,0.853,20.32,0.836,1.107,0.523,0.003,73.017,0.205,0.001,0.632,1.046
01008N.png,5.244,2.096,3.513,0.976,27.601,0.726,1.286,0.615,0.01,68.156,0.222,0.001,0.573,0.945
01012N.png,4.842,1.892,3.401,0.939,20.197,0.758,1.245,0.567,0.005,71.121,0.183,0.001,0.586,1.018
01016N.png,5.586,2.213,4.164,1.169,27.643,0.793,1.458,0.621,0.006,70.575,0.26,0.001,0.653,0.988
01020N.png,5.943,2.344,4.286,1.37,20.347,0.575,1.414,0.603,0.01,68.22,0.249,0.0,0.65,0.838
01024N.png,5.469,2.479,2.939,0.932,16.173,0.526,1.421,0.616,0.007,69.639,0.181,0.0,0.517,0.762
01028N.png,4.745,1.713,2.663,0.761,12.356,0.743,1.116,0.496,0.004,72.161,0.127,0.0,0.48,0.818
01033N.png,4.984,1.788,3.487,0.985,16.219,0.721,1.211,0.598,0.006,70.301,0.155,0.0,0.49,0.864
01037N.png,5.609,2.289,3.52,1.129,20.421,0.755,1.33,0.576,0.005,71.12,0.21,0.001,0.678,1.033
01041N.png,5.685,2.188,3.964,1.27,18.375,0.705,1.154,0.548,0.006,70.221,0.192,0.0,0.613,0.918
01045N.png,5.414,1.756,4.507,1.449,17.616,0.723,1.169,0.572,0.005,71.293,0.228,0.001,0.703,1.08
01049N.png,5.481,1.978,4.276,1.343,17.136,0.673,1.415,0.611,0.005,71.062,0.247,0.001,0.742,1.047
01053N.png,6.076,2.219,6.0,1.787,25.116,0.646,1.608,0.715,0.007,69.893,0.406,0.003,0.85,1.132
01057N.png,5.822,1.977,5.768,1.666,28.249,0.742,1.407,0.645,0.006,70.248,0.352,0.002,0.827,1.145
01061N.png,6.529,2.807,6.66,2.101,36.815,0.694,1.499,0.678,0.013,66.886,0.381,0.003,0.836,1.14
01066N.png,5.238,1.693,3.863,1.092,14.023,0.642,1.352,0.637,0.003,73.289,0.304,0.001,0.737,1.081
01070N.png,5.869,1.93,4.167,1.331,17.439,0.574,1.463,0.638,0.005,71.046,0.289,0.0,0.807,1.098
01074N.png,5.738,2.299,4.01,1.268,17.815,0.55,1.47,0.711,0.006,70.02,0.307,0.0,0.735,1.024
01078N.png,6.349,2.571,5.698,1.73,30.826,0.546,1.854,0.904,0.011,67.79,0.518,0.008,0.883,1.11
01082N.png,6.193,1.844,3.81,1.462,19.536,0.566,1.967,0.924,0.007,69.809,0.405,0.011,0.824,1.129
01086N.png,6.095,2.056,4.952,1.666,23.584,0.618,1.665,0.712,0.008,69.272,0.358,0.002,0.744,0.994
01090N.png,6.434,1.906,5.294,1.875,25.279,0.676,1.819,0.712,0.01,68.176,0.343,0.004,0.765,1.082
01094N.png,6.153,2.125,5.73,1.891,27.778,0.664,1.224,0.627,0.011,67.842,0.314,0.001,0.757,1.028
01098N.png,6.395,2.384,6.209,2.122,28.434,0.606,1.429,0.721,0.012,67.457,0.437,0.001,0.803,1.04
01102N.png,5.769,2.022,4.813,1.417,21.22,0.754,1.239,0.635,0.005,70.984,0.249,0.001,0.695,1.032
