filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01118N.png,5.973,1.826,7.906,2.313,35.281,0.683,1.823,0.98,0.01,68.213,0.536,0.015,0.89,1.11
01122N.png,5.752,1.968,7.881,2.126,41.937,0.715,1.7,0.919,0.013,66.884,0.527,0.012,0.88,1.12
01126N.png,6.354,2.338,9.386,2.915,56.476,0.813,1.332,0.792,0.023,64.561,0.506,0.023,0.954,1.158
01130N.png,6.086,2.051,7.884,2.42,34.776,0.686,1.691,0.882,0.011,67.632,0.536,0.017,0.919,1.129
01135N.png,6.019,2.09,5.594,1.81,24.454,0.457,1.683,0.908,0.008,69.311,0.495,0.012,0.884,1.002
01139N.png,5.71,1.96,7.026,2.16,26.718,0.629,1.735,0.901,0.007,69.661,0.52,0.015,0.889,1.073
01144N.png,6.203,2.116,8.248,2.43,36.093,0.598,1.716,0.981,0.013,66.99,0.567,0.011,0.834,1.058
01148N.png,6.313,1.864,6.831,2.434,32.336,0.548,1.74,0.834,0.013,66.969,0.507,0.016,0.868,0.968
01152N.png,6.422,2.026,8.13,2.773,38.913,0.573,1.613,0.825,0.018,65.697,0.536,0.017,0.903,1.04
01158N.png,6.78,2.074,8.752,3.254,38.003,0.641,1.611,0.692,0.017,65.756,0.484,0.024,0.932,1.08
01162N.png,6.613,2.308,9.982,3.241,45.065,0.532,1.514,0.774,0.023,64.474,0.557,0.014,0.874,1.008
01166N.png,5.918,1.681,8.457,2.467,28.396,0.599,1.828,0.857,0.008,68.906,0.518,0.015,0.896,1.049
01170N.png,5.678,1.759,7.099,2.078,27.076,0.625,1.75,0.817,0.007,69.909,0.487,0.018,0.878,1.012
01174N.png,6.411,2.016,6.923,2.506,33.033,0.613,1.76,0.79,0.01,68.046,0.475,0.021,0.89,1.037
01178N.png,6.588,2.561,8.306,2.852,47.001,0.604,1.38,0.737,0.029,63.496,0.558,0.013,0.841,0.994
01182N.png,5.671,1.635,6.766,2.028,27.882,0.583,1.688,0.904,0.008,69.169,0.516,0.011,0.806,1.013
01186N.png,6.113,2.032,5.457,2.049,24.542,0.447,1.745,0.89,0.008,68.968,0.481,0.015,0.874,0.996
01190N.png,5.95,2.027,5.914,2.006,25.156,0.534,1.794,0.948,0.008,69.161,0.502,0.013,0.855,1.038
01194N.png,5.997,1.726,5.109,1.96,25.891,0.571,1.761,0.937,0.007,69.472,0.447,0.022,0.899,1.157
01198N.png,5.492,1.564,6.082,1.881,20.78,0.592,1.854,1.02,0.004,71.701,0.525,0.012,0.884,1.049
01202N.png,5.64,1.608,5.725,1.934,21.254,0.618,1.878,0.993,0.004,71.67,0.495,0.015,0.905,1.085
01206N.png,5.624,1.789,7.39,2.031,27.208,0.598,1.788,1.053,0.007,69.698,0.56,0.007,0.869,1.045
01210N.png,5.716,1.836,9.183,2.521,37.437,0.591,1.66,0.971,0.012,67.167,0.597,0.007,0.872,1.088
01214N.png,5.964,2.024,8.772,2.497,36.935,0.667,1.75,0.849,0.011,67.7,0.53,0.015,0.891,1.119
01218N.png,5.211,1.555,4.895,1.449,17.084,0.651,1.713,0.942,0.003,73.911,0.444,0.012,0.905,1.104
01222N.png,5.296,1.22,2.983,1.329,11.702,0.565,1.764,0.93,0.002,75.055,0.372,0.012,0.907,1.114
01226N.png,5.852,1.9,5.905,1.973,25.839,0.629,1.771,0.94,0.007,69.805,0.523,0.013,0.9,1.079
01230N.png,6.36,2.256,6.556,2.138,32.267,0.524,1.47,0.929,0.015,66.254,0.518,0.013,0.893,1.051
01234N.png,5.973,1.957,6.386,1.978,27.014,0.614,1.77,0.982,0.008,69.174,0.534,0.014,0.875,1.071
01238N.png,5.337,1.691,5.303,1.486,22.885,0.715,1.759,1.03,0.004,71.926,0.494,0.016,0.831,1.108
01242N.png,5.736,2.071,5.859,1.606,25.871,0.614,1.509,0.93,0.008,69.17,0.456,0.015,0.799,1.085
01246N.png,5.422,1.753,6.452,1.944,24.242,0.74,1.681,0.894,0.004,71.702,0.5,0.017,0.864,1.095
01250N.png,6.31,2.316,6.629,2.081,29.028,0.617,1.68,0.914,0.011,67.912,0.501,0.017,0.815,1.033
01254N.png,5.649,2.101,6.791,1.947,29.202,0.707,1.76,0.997,0.007,69.862,0.512,0.016,0.843,1.098
01258N.png,5.649,2.135,6.279,1.846,26.708,0.709,1.738,0.954,0.006,70.574,0.497,0.019,0.855,1.123
01262N.png,5.949,1.957,6.752,2.233,25.206,0.709,1.844,0.899,0.005,70.848,0.489,0.021,0.885,1.108
