filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00742N.png,5.418,2.983,6.636,1.819,30.054,0.616,1.117,0.671,0.011,67.831,0.443,0.007,0.936,0.99
00746N.png,4.366,2.43,7.973,1.711,23.364,0.693,1.175,0.615,0.006,70.199,0.452,0.006,0.817,0.93
00750N.png,5.197,3.107,9.562,2.305,25.307,0.642,1.192,0.676,0.009,68.704,0.559,0.006,0.857,0.984
00754N.png,5.216,3.177,9.036,2.207,32.382,0.682,1.026,0.673,0.012,67.382,0.538,0.007,0.857,0.987
00758N.png,4.822,2.831,8.08,1.75,18.874,0.646,1.339,0.602,0.006,70.561,0.452,0.01,0.846,0.934
00762N.png,4.322,2.377,7.477,1.59,18.948,0.687,1.321,0.578,0.005,71.257,0.426,0.008,0.834,0.922
00766N.png,5.525,3.083,8.103,1.966,21.963,0.741,0.959,0.643,0.004,71.724,0.384,0.01,0.927,1.058
00770N.png,4.696,2.368,8.429,1.959,24.717,0.716,1.41,0.615,0.006,70.175,0.351,0.01,0.764,0.964
00774N.png,3.98,2.271,7.044,1.373,15.392,0.649,1.125,0.593,0.004,71.774,0.398,0.006,0.728,0.858
00778N.png,4.384,1.79,7.788,1.776,19.577,0.701,1.246,0.587,0.005,71.351,0.293,0.011,0.719,0.901
00782N.png,4.645,1.91,8.183,1.902,22.076,0.665,1.309,0.567,0.006,70.122,0.322,0.009,0.767,0.954
00786N.png,4.327,2.244,6.464,1.468,13.97,0.685,0.881,0.541,0.003,73.343,0.26,0.008,0.758,0.934
00790N.png,4.26,2.091,7.79,1.754,18.731,0.697,1.211,0.517,0.005,71.268,0.277,0.012,0.684,0.883
00794N.png,4.103,1.942,7.187,1.654,17.318,0.704,1.149,0.556,0.004,72.092,0.303,0.008,0.696,0.926
00798N.png,4.067,2.172,6.714,1.473,17.859,0.671,1.225,0.584,0.005,70.818,0.402,0.004,0.707,0.837
00802N.png,4.069,2.342,5.291,1.095,14.339,0.59,1.052,0.558,0.004,71.705,0.329,0.005,0.718,0.827
00806N.png,4.01,1.894,6.436,1.427,20.7,0.688,1.295,0.594,0.006,70.722,0.284,0.009,0.647,0.873
00810N.png,4.735,2.609,5.891,1.453,21.508,0.73,1.262,0.655,0.006,70.372,0.398,0.006,0.805,0.883
00815N.png,4.306,2.37,7.04,1.674,17.877,0.654,1.131,0.605,0.005,71.102,0.455,0.006,0.799,0.924
00819N.png,5.424,3.218,8.547,2.291,25.385,0.601,1.32,0.672,0.011,67.89,0.552,0.006,0.871,0.952
00823N.png,5.477,3.292,7.921,1.988,24.356,0.628,1.389,0.686,0.011,67.86,0.505,0.007,0.869,0.97
00828N.png,5.665,3.206,8.819,2.476,50.18,0.761,1.52,0.678,0.021,64.826,0.504,0.008,0.853,0.961
00832N.png,5.965,3.708,8.268,2.326,35.641,0.618,1.113,0.738,0.019,65.247,0.575,0.004,0.879,0.964
00838N.png,5.986,3.735,7.463,2.002,41.29,0.732,1.309,0.711,0.019,65.392,0.481,0.006,0.905,0.972
00842N.png,3.87,1.897,7.081,1.416,23.521,0.638,0.901,0.621,0.006,70.052,0.395,0.003,0.742,0.934
00846N.png,5.067,3.071,6.773,1.696,22.916,0.617,0.989,0.654,0.008,68.863,0.468,0.008,0.817,0.899
00850N.png,4.621,2.461,9.132,2.12,30.216,0.657,1.255,0.648,0.01,68.04,0.5,0.005,0.784,0.937
00854N.png,3.786,1.347,5.693,1.369,17.424,0.663,1.206,0.535,0.005,71.44,0.206,0.009,0.664,0.753
00858N.png,4.168,1.667,6.353,1.493,17.758,0.661,1.5,0.539,0.004,71.717,0.256,0.007,0.73,0.827
00862N.png,3.908,1.25,7.481,1.731,21.777,0.653,1.618,0.542,0.006,70.065,0.253,0.008,0.65,0.776
00866N.png,4.173,1.449,6.257,1.547,14.277,0.596,1.381,0.522,0.004,71.874,0.218,0.006,0.68,0.802
00870N.png,3.829,1.381,5.217,1.343,10.991,0.605,1.142,0.507,0.003,73.418,0.193,0.007,0.667,0.78
00874N.png,4.073,1.354,7.15,1.877,18.178,0.634,1.363,0.542,0.006,70.589,0.205,0.007,0.616,0.79
00878N.png,4.293,1.654,7.332,1.887,18.498,0.68,1.309,0.549,0.005,71.579,0.29,0.008,0.739,0.853
00882N.png,4.64,2.06,6.505,1.783,18.831,0.727,1.202,0.562,0.004,71.72,0.3,0.01,0.788,0.831
00886N.png,4.725,2.165,6.345,1.741,20.216,0.608,1.198,0.585,0.006,70.209,0.322,0.009,0.776,0.799
00890N.png,6.422,3.598,8.23,2.356,43.534,0.665,1.749,0.669,0.027,63.898,0.403,0.016,0.855,0.953
00894N.png,5.156,2.324,8.683,2.276,30.752,0.635,1.604,0.571,0.011,67.547,0.337,0.011,0.795,0.903
00898N.png,4.592,2.218,6.478,1.716,20.919,0.73,1.155,0.593,0.005,71.186,0.323,0.008,0.798,0.881
00902N.png,5.942,3.016,9.079,2.557,39.588,0.746,1.475,0.591,0.014,66.683,0.365,0.014,0.912,1.044
00906N.png,5.77,2.667,10.258,3.011,37.579,0.737,1.479,0.62,0.011,67.685,0.391,0.015,0.901,0.998
00910N.png,6.126,2.905,10.772,3.237,57.708,0.676,1.743,0.668,0.031,63.151,0.44,0.012,0.882,0.989
00914N.png,5.852,2.575,9.978,2.87,34.396,0.676,1.511,0.634,0.012,67.43,0.434,0.013,0.938,0.941
00918N.png,6.326,3.042,9.648,2.951,41.53,0.737,1.427,0.645,0.017,65.923,0.441,0.014,0.965,1.003
00922N.png,6.144,3.055,9.083,2.702,35.825,0.741,1.545,0.639,0.012,67.365,0.427,0.013,0.936,0.894
00927N.png,6.055,2.679,9.24,2.864,35.9,0.706,1.535,0.602,0.011,67.651,0.356,0.016,0.906,0.967
00931N.png,6.758,3.411,9.611,3.016,47.389,0.734,1.611,0.661,0.024,64.404,0.407,0.016,0.971,1.048
00935N.png,5.885,2.73,10.014,2.87,38.502,0.677,1.507,0.669,0.014,66.709,0.412,0.015,0.842,0.891
00939N.png,6.096,2.984,10.48,2.947,34.309,0.725,1.512,0.658,0.011,67.556,0.423,0.015,0.929,0.999
00943N.png,5.924,3.173,11.581,3.179,40.591,0.727,1.596,0.64,0.015,66.435,0.442,0.015,0.846,0.979
00947N.png,6.306,3.253,11.336,3.205,47.508,0.787,1.293,0.646,0.016,66.022,0.439,0.013,0.923,1.038
00951N.png,4.433,2.006,8.8,2.076,24.079,0.773,1.23,0.565,0.005,71.116,0.32,0.017,0.748,0.885
00955N.png,4.406,1.763,8.26,2.054,25.981,0.768,1.293,0.556,0.007,69.893,0.293,0.014,0.701,0.863
00959N.png,4.613,1.784,9.952,2.536,34.575,0.751,1.342,0.583,0.011,67.585,0.325,0.012,0.674,0.898
00964N.png,3.772,2.336,8.199,1.671,24.996,0.605,1.176,0.704,0.01,68.099,0.649,0.001,0.572,0.856
00968N.png,4.274,2.178,7.29,1.676,24.71,0.757,0.798,0.617,0.005,70.923,0.377,0.01,0.79,0.93
00972N.png,4.586,2.083,6.724,1.643,20.791,0.664,1.038,0.588,0.005,71.531,0.33,0.01,0.809,0.889
00976N.png,5.557,3.062,7.285,1.925,30.946,0.597,1.147,0.677,0.011,67.818,0.442,0.009,0.943,0.93
00980N.png,4.44,2.3,4.899,1.113,12.712,0.557,1.23,0.577,0.003,73.085,0.263,0.007,0.839,0.845
00984N.png,4.325,1.942,8.511,1.817,26.039,0.689,1.254,0.632,0.006,70.127,0.403,0.006,0.805,0.947
00988N.png,4.095,1.91,7.78,1.628,21.761,0.734,0.982,0.591,0.004,71.831,0.353,0.009,0.784,0.902
00992N.png,3.896,1.735,6.572,1.423,16.903,0.65,1.257,0.604,0.004,72.053,0.323,0.008,0.757,0.857
00996N.png,4.413,2.122,6.584,1.51,17.148,0.628,1.321,0.598,0.004,71.727,0.354,0.007,0.814,0.883
01000N.png,4.302,2.066,6.499,1.43,18.672,0.612,1.421,0.587,0.005,71.006,0.334,0.008,0.786,0.897
01004N.png,4.689,2.538,6.073,1.433,25.787,0.808,1.434,0.598,0.005,70.945,0.348,0.011,0.884,1.002
