filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01531D.png,7.491,4.394,14.307,5.542,53.124,0.619,1.511,0.927,0.077,59.277,0.771,0.005,0.943,0.974
01535D.png,7.414,4.178,13.146,4.929,49.637,0.587,1.438,0.854,0.058,60.482,0.752,0.004,0.93,0.973
01539D.png,7.17,3.408,12.656,4.093,41.081,0.412,1.528,0.701,0.048,61.353,0.63,0.006,0.805,1.018
01543D.png,7.336,3.841,11.775,4.373,43.079,0.56,1.51,0.838,0.067,59.871,0.722,0.003,0.91,0.969
01547D.png,7.268,3.832,11.952,4.514,40.116,0.575,1.363,0.89,0.093,58.441,0.744,0.004,0.94,0.975
01551D.png,7.189,3.245,14.235,4.983,39.093,0.583,0.897,0.836,0.078,59.224,0.751,0.002,0.857,0.999
01555D.png,7.34,3.886,17.796,5.871,48.828,0.48,1.395,0.804,0.063,60.136,0.751,0.003,0.871,0.956
01559D.png,7.633,4.039,16.115,5.17,57.578,0.395,1.86,0.888,0.088,58.703,0.73,0.005,0.827,0.948
01566D.png,7.155,3.428,17.418,6.44,46.482,0.567,1.352,0.745,0.041,62.031,0.718,0.005,0.896,0.983
01570D.png,7.273,3.791,16.811,5.85,47.212,0.654,0.952,0.753,0.049,61.219,0.711,0.008,0.859,0.99
01574D.png,6.91,3.34,14.413,4.504,42.599,0.391,0.995,0.851,0.036,62.566,0.654,0.034,0.821,0.959
01578D.png,7.06,3.753,13.987,4.148,43.02,0.363,1.547,0.74,0.064,60.103,0.708,0.002,0.721,0.962
01583D.png,7.553,3.887,14.523,4.901,54.791,0.531,1.365,0.713,0.076,59.307,0.666,0.009,0.85,0.951
01587D.png,7.424,3.953,14.8,4.886,54.259,0.492,1.318,0.775,0.072,59.554,0.706,0.007,0.876,0.964
01591D.png,7.463,4.126,17.524,5.843,58.862,0.571,1.351,0.795,0.08,59.112,0.732,0.007,0.904,0.955
01595D.png,7.278,3.564,15.455,4.648,62.862,0.52,1.158,0.736,0.066,59.953,0.669,0.009,0.873,0.912
01599D.png,6.485,2.304,13.779,3.833,59.972,0.505,1.69,0.719,0.039,62.172,0.606,0.011,0.764,0.943
01603D.png,7.186,3.57,11.789,3.837,46.875,0.557,1.422,0.798,0.048,61.278,0.622,0.008,0.875,1.131
mean,7.114,3.361,11.933,3.923,49.725,0.549,1.292,0.919,0.052,61.309,0.561,0.059,0.749,0.899
std,0.283,0.456,2.475,0.924,7.69,0.09,0.274,0.207,0.02,1.739,0.117,0.064,0.142,0.131
